TEAM,DATE,LOCATION,ORPG,DRPG,TRPG,APG,SPG,BPG,TPG,PFPG,FG_PCT,X2P_PCT,X3P_PCT,FT_PCT,PPP,PAPP,WIN,LOSS,WIN_PCT,SOS,CONFERENCE,RESULT,OUTCOME,PROB,ELO_DIFF
Mississippi Valley State,12/3/2015,Away,-2.25,-3.925,-6.175,0,0.7,0.25,-2.2,-5.2,-0.009313029,-0.02354477,0.05071908,-0.033061594,-0.007373365,0.18460692,-1,4,-0.2,0.404669967,SWAC,Loss,Expected,0.113236104,-54.51346172
Mississippi Valley State,1/11/2016,Away,0.041666667,0.770833333,0.8125,-3.1875,1.25,0.333333333,0.416666667,0.0625,-0.068582886,-0.104858292,-0.03026428,0.013196419,-0.171268263,0.07329742,-4,8,-0.354166667,0.328081706,SWAC,Win,Upset,0.581513847,-105.2031739
Mississippi Valley State,2/6/2016,Home,-1.701863354,0.440993789,-1.260869565,-0.952380952,1.3436853,-1.405797101,0.204968944,0.128364389,-0.02298379,-0.042702776,-0.002582379,-0.009099092,-0.094654664,0.022209051,-3,5,-0.15942029,0.074310831,SWAC,Loss,Expected,0.042409286,-50.8701321
Mississippi Valley State,1/9/2016,Away,-0.314285714,0.00952381,-0.304761905,-1.352380952,1.314285714,-1.019047619,0.280952381,-0.861904762,-0.04411462,-0.070737936,-0.015625,-0.011087638,-0.11718189,0.053664491,-4,5,-0.29047619,0.086486513,SWAC,Loss,Expected,0.217658623,-71.1917083
Mississippi Valley State,12/1/2015,Away,2.428571429,-7.666666667,-5.238095238,-6.904761905,1.547619048,-0.380952381,-2.452380952,-1.428571429,-0.179116076,-0.247229577,-0.121929026,-0.048346056,-0.328583569,0.157869091,-5,6,-0.833333333,0.503968254,SWAC,Loss,Expected,0.553926955,-112.6341509
Mississippi Valley State,11/14/2015,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SWAC,Loss,Expected,0.000150318,0
Mississippi Valley State,11/19/2015,Away,4.5,-7,-2.5,-8.5,5,0,6.5,4,-0.25137931,-0.361344538,-0.03125,0.042307692,-0.448585231,0.217851392,-1,0,-0.5,-1.466666667,SWAC,Loss,Expected,0.467272174,-24.33899437
Mississippi Valley State,11/28/2015,Neutral,1.533333333,0.2,1.733333333,-3.533333333,-0.9,-0.9,-3.5,4.533333333,-0.072894274,-0.123147142,-0.012359733,-0.007367886,-0.075086911,0.048473386,0,-1,0,0.103285978,SWAC,Loss,Expected,0.07109189,-0.4537007
Mississippi Valley State,2/27/2016,Away,-2.106002554,-2.086845466,-4.19284802,-1.945083014,-1.357598978,-1.713920817,0.32183908,-2.784163474,-0.031644108,-0.052303842,-0.016808214,0.066331869,-0.092053398,0.143937204,-10,12,-0.383141762,0.131849566,SWAC,Loss,Expected,0.324814942,-191.2482811
Mississippi Valley State,3/11/2016,Neutral,-2.283088235,-1.913602941,-4.196691176,-1.783088235,-1.027573529,-1.481617647,0.926470588,-2.731617647,-0.021521946,-0.0463991,0.00133934,0.071202165,-0.075566797,0.135089765,-10,12,-0.327205882,0.115085998,SWAC,Loss,Expected,0.413630903,-165.8436583
Mississippi Valley State,2/20/2016,Home,-1.74537037,-0.805555556,-2.550925926,-3.226851852,2.546296296,-0.740740741,-0.523148148,4.106481481,-0.06371701,-0.109254616,-0.006905176,0.064467804,-0.147726002,0.049953261,-7,10,-0.314814815,0.152275031,SWAC,Loss,Expected,0.027738561,-162.9080274
Mississippi Valley State,12/29/2015,Away,-0.86013986,-1.853146853,-2.713286713,-4.482517483,-1.524475524,-1.251748252,0.335664336,-0.643356643,-0.117066063,-0.177484137,-0.015352892,0.003518649,-0.262998524,0.180857206,-9,11,-0.818181818,0.161967009,SWAC,Loss,Expected,0.148663047,-167.0745178
Mississippi Valley State,2/1/2016,Home,1.163636364,-0.663636364,0.5,0.804545455,0.754545455,0.290909091,-1.436363636,1.431818182,-0.033970906,-0.078955007,0.038468669,0.020977857,-0.045976725,0.066148982,-3,5,-0.163636364,0.094050071,SWAC,Win,Upset,0.512909987,-57.31838261
Mississippi Valley State,1/16/2016,Home,-1.670588235,2.525490196,0.854901961,2.141176471,3.019607843,-0.290196078,-2.760784314,2.180392157,-0.013809891,-0.038078598,0.029173902,0.014477863,-0.028968936,0.015587306,-2,4,-0.149019608,0.135022839,SWAC,Loss,Expected,0.042937258,-21.60026753
Mississippi Valley State,2/15/2016,Away,0.044615385,-0.221538462,-0.176923077,0.116923077,-0.407692308,-1.213846154,1.458461538,0.96,-0.062747599,-0.074631225,-0.04287281,0.015029211,-0.152681676,0.08758101,-12,13,-0.487692308,0.206977663,SWAC,Loss,Expected,0.025949504,-188.653552
Mississippi Valley State,2/22/2016,Home,-0.822857143,3.641428571,2.818571429,2.172857143,-0.854285714,-0.381428571,-1.788571429,-2.378571429,0.01902429,0.009549714,0.0513455,0.003070073,0.046518196,0.058074486,1,2,0.018571429,0.077187751,SWAC,Loss,Expected,0.052873674,-13.22509839
Mississippi Valley State,1/4/2016,Home,0.714285714,4.5,5.214285714,1,-0.714285714,-1,-3.714285714,-2.785714286,0.008980623,0.006472265,-0.00740617,0.024711007,0.061592028,0.001467659,-2,2,-0.142857143,-0.131151091,SWAC,Win,Upset,0.124648328,-2.687630837
Mississippi Valley State,3/5/2016,Away,1.193548387,4.129032258,5.322580645,1,-0.161290323,-1.516129032,-2.032258065,-2.774193548,-0.006587512,-0.032872905,0.002281369,0.071860426,0.033667245,-0.005921009,-1,1,-0.032258065,0.005697405,SWAC,Loss,Expected,0.016717037,-0.648410812
Mississippi Valley State,12/15/2015,Away,0.414141414,-2.414141414,-2,-6.848484848,2.737373737,-3.282828283,2.060606061,1.252525253,-0.123821699,-0.181977114,-0.06517094,-0.017886179,-0.304980137,0.183408255,-8,10,-0.888888889,0.472960355,SWAC,Loss,Expected,0.167450661,-152.6602951
Missouri,11/17/2015,Away,-9.5,-0.5,-10,-3,-4,1.5,-6.5,-3.5,0.091361536,0.085995086,0.086021505,-0.038899431,0.092754811,0.005607174,1,0,0,-0.333333333,Southeastern,Loss,Expected,0.008694362,9.279280248
Missouri,1/27/2016,Away,-4.210526316,0.473684211,-3.736842105,-1.578947368,-0.684210526,-2.526315789,0.263157895,-0.052631579,-0.042558858,-0.053072293,-0.006333076,0.036385704,-0.125936316,0.041292631,-7,7,-0.368421053,0.145918903,Southeastern,Loss,Expected,0.018328042,-152.2856065
Missouri,12/13/2015,Away,-3.069444444,-2.555555556,-5.625,-1.138888889,-0.236111111,-0.458333333,-0.847222222,4.402777778,-0.008633621,-0.025745257,0.041216653,0.041025641,-0.017766126,0.126429823,-3,2,-0.263888889,0.396108641,Southeastern,Loss,Expected,0.003825947,-57.63048143
Missouri,3/1/2016,Away,-1.896551724,-0.482758621,-2.379310345,-4.068965517,-2.310344828,-0.24137931,0.413793103,1.75862069,-0.049010772,-0.053042138,-0.031693526,0.050689606,-0.110888875,-0.009427833,-7,7,-0.24137931,0.052286085,Southeastern,Loss,Expected,0.123577071,-120.5995914
Missouri,12/9/2015,Home,-2.928571429,-3.357142857,-6.285714286,-1.910714286,-4.696428571,-0.267857143,-1.303571429,-0.446428571,-0.016794709,-0.035562826,0.035452077,-0.055732484,-0.061789109,0.023393682,0,-1,0.071428571,0.099951328,Southeastern,Win,Upset,0.233137335,-26.52583005
Missouri,12/19/2015,Home,-5.644444444,-2.877777778,-8.522222222,-0.8,0.455555556,-2.333333333,2.233333333,5.655555556,0.007326829,0.014646928,0.004186603,0.011118293,-0.095832868,0.042191182,-2,1,-0.144444444,0.425049513,Southeastern,Loss,Expected,0.048610038,-43.40046388
Missouri,1/12/2016,Home,-1.133333333,-0.066666667,-1.2,-6.2,-1.933333333,-2.466666667,0.2,-0.666666667,-0.030845285,0.010709946,-0.118954248,-0.020606544,-0.077852736,-0.021843852,0,0,0,-0.234596591,Southeastern,Loss,Expected,0.002857874,-38.8272889
Missouri,1/2/2016,Home,0.866666667,2.85,3.716666667,1.916666667,-0.5,0.55,-4.05,0.266666667,0.026027355,0.033598012,0.001406391,0.055,0.121746553,-0.048042943,2,0,0.1,0.17034758,Southeastern,Win,Expected,0.546129607,32.91390121
Missouri,1/9/2016,Home,-1.631868132,0.71978022,-0.912087912,-1.32967033,-0.620879121,-0.549450549,-2.39010989,-0.895604396,-0.012470921,-0.010400486,-0.063931014,0.061709378,-0.045679092,-0.057341644,0,1,-0.038461538,-0.346637495,Southeastern,Win,Upset,0.359935956,-9.465708728
Missouri,2/23/2016,Away,-2.666666667,1.259259259,-1.407407407,-1.074074074,-1.962962963,-0.185185185,0.259259259,0.777777778,0.000757962,0.007602289,-0.039102933,-0.001690516,-0.070213182,0.022386113,-7,7,-0.259259259,0.164939862,Southeastern,Loss,Expected,0.143560349,-126.5372694
Missouri,12/1/2015,Home,-3.633333333,-7.066666667,-10.7,-2.433333333,-0.166666667,-2.433333333,-1.966666667,1.4,0.027318793,0.060606061,-0.004807692,-0.066475731,0.047002038,0.085211126,0,-1,0.066666667,0.039349699,Southeastern,Win,Upset,0.294919506,-11.70943188
Missouri,1/20/2016,Home,-0.564705882,-1.141176471,-1.705882353,-1.282352941,0.725490196,-2.207843137,-1.607843137,-0.450980392,-0.003018547,0.014562052,-0.0484297,0.016198674,-0.011259111,0.037130965,-1,3,-0.129411765,-0.133414346,Southeastern,Loss,Expected,0.131029886,-46.02240109
Missouri,12/29/2015,Home,-1.160839161,5.804195804,4.643356643,1.741258741,-2.853146853,-0.839160839,-3.433566434,-1.111888112,0.07322253,0.087436704,0.023858494,0.014804999,0.184338254,-0.078972655,3,-5,0.300699301,-0.251900723,Southeastern,Win,Expected,0.881909096,65.63876459
Missouri,12/4/2015,Home,-4.19047619,-5.761904762,-9.952380952,-6.023809524,-2.666666667,-1.166666667,-0.714285714,3.5,-0.03416815,-0.05030303,-0.021890485,0.034475393,-0.124633905,0.163015541,-4,3,-0.5,0.488516786,Southeastern,Win,Upset,0.820281174,-76.55913943
Missouri,2/6/2016,Away,-0.575757576,0.0995671,-0.476190476,0.683982684,0.142857143,-2.045454545,-1.677489177,0.751082251,-0.00903899,-0.02657197,-0.028108022,0.055945017,-0.015383165,0.029782399,-4,5,-0.207792208,-0.124218591,Southeastern,Loss,Expected,0.082402333,-85.7266561
Missouri,1/30/2016,Home,-1.002631579,2.415789474,1.413157895,-2.344736842,-0.715789474,-1.521052632,0.3,0.873684211,-0.045034965,-0.075995184,-0.015837621,-0.039591702,-0.102802629,-0.036945697,0,1,-0.021052632,0.153584133,Southeastern,Loss,Expected,0.031326846,-50.31647859
Missouri,2/27/2016,Home,-2.428571429,0.25,-2.178571429,-5.607142857,-1.285714286,-0.857142857,0.357142857,2.607142857,-0.035666141,-0.035288275,-0.059318555,0.050951941,-0.112490556,0.08380641,-11,11,-0.392857143,0.018955865,Southeastern,Loss,Expected,0.275864419,-194.1615194
Missouri,11/24/2015,Neutral,-2,-0.75,-2.75,-6.5,1.25,-1,2,3.25,-0.031912716,-0.033388612,-0.061169131,0.007692308,-0.13966471,-0.027593357,-1,1,-0.25,0.454248366,Southeastern,Loss,Expected,0.140952446,-19.06461194
Missouri,11/15/2015,Home,-2,5,3,6,-2,0,-12,-7,0.26212766,0.259109312,0.178571429,-0.053240741,0.50435341,-0.006421697,1,-1,1,-0.333333333,Southeastern,Win,Expected,0.007596116,19.99216089
Missouri,12/23/2015,Neutral,-0.35,1.066666667,0.716666667,-3.066666667,-0.233333333,0.516666667,1.816666667,5.416666667,-0.023020258,-0.021390374,-0.04556213,-0.030882353,-0.087164323,-0.002716896,-2,0,-0.083333333,0.046545809,Southeastern,Loss,Expected,0.106165951,-35.42260939
Missouri,3/5/2016,Home,-3.566666667,-0.566666667,-4.133333333,-1.5,-0.933333333,-1.733333333,1.1,0.833333333,-0.002580705,-0.010047344,-0.007629237,0.074218686,-0.063670416,0.071208362,-7,7,-0.233333333,-0.110807762,Southeastern,Loss,Expected,0.189645381,-133.8701727
Missouri,11/23/2015,Neutral,-7.666666667,-2,-9.666666667,-5,-1.666666667,0.333333333,0.333333333,0.666666667,0.03169526,0.015816327,0.073163327,0.011084906,-0.069040925,0.126991565,-1,1,-0.333333333,0.334233018,Southeastern,Loss,Expected,0.023341019,-22.86468048
Missouri,2/16/2016,Home,-4,-1.44,-5.44,-1.88,-1.12,-1.88,-1.8,0.12,-0.014582002,0.005712254,-0.051832231,0.037557322,-0.075353374,0.081796643,-12,12,-0.48,0.238951647,Southeastern,Win,Upset,0.728485443,-159.1751751
Missouri,2/3/2016,Home,-2.857142857,1.095238095,-1.761904762,-1.333333333,-2.238095238,-0.333333333,0.380952381,1.047619048,-0.006737585,-0.011296848,-0.023369565,-0.000192357,-0.086649258,0.006213532,-5,5,-0.238095238,0.216861803,Southeastern,Loss,Expected,0.29637347,-106.9044942
Missouri,2/13/2016,Home,-2.708333333,-0.583333333,-3.291666667,-2.333333333,0.041666667,-2.375,0.541666667,0.708333333,-0.003101607,0.004943417,-0.038273071,-0.03564728,-0.077307484,0.009426281,-4,4,-0.166666667,-0.025241684,Southeastern,Win,Upset,0.652460287,-93.16141369
Missouri,1/23/2016,Away,-2.888888889,-0.555555556,-3.444444444,-7.222222222,-2.166666667,-0.666666667,-0.388888889,1.5,-0.040283573,-0.047813194,-0.053359204,0.057810621,-0.119581194,0.098093447,-8,8,-0.444444444,0.037174117,Southeastern,Loss,Expected,0.369521525,-178.9853178
Missouri,11/13/2015,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southeastern,Win,Expected,0.181299624,0
Missouri,2/20/2016,Away,-1.192307692,0.769230769,-0.423076923,-5.115384615,-1.692307692,-2.576923077,1.230769231,-1.038461538,-0.028220391,0.014213448,-0.109837876,0.005458218,-0.086747356,0.005379878,-2,2,-0.076923077,-0.050267625,Southeastern,Loss,Expected,0.062720833,-79.19638376
Missouri,1/16/2016,Away,-3.25,-1.875,-5.125,-1.875,-1.4375,-1.5,-2,1.0625,-0.013271017,0.00206553,-0.04348865,0.036540985,-0.053523004,0.109509861,-7,7,-0.4375,0.32255055,Southeastern,Loss,Expected,0.322911752,-135.2851986
Missouri,1/6/2016,Away,-0.405594406,0.062937063,-0.342657343,-0.916083916,0.440559441,-2.433566434,-0.692307692,-0.713286713,0.00017887,-0.005573265,0.001299147,-0.026307026,-0.026967897,-0.000579316,0,2,-0.097902098,-0.157160692,Southeastern,Loss,Expected,0.010385103,-28.48614898
Missouri,2/10/2016,Away,0.043478261,-3.913043478,-3.869565217,-3.217391304,1.434782609,-2.695652174,-0.260869565,0.52173913,-0.039383834,-0.020194829,-0.097942387,0.016222592,-0.104745146,0.081163853,-5,5,-0.217391304,-0.117263392,Southeastern,Loss,Expected,0.17895041,-150.6191496
Missouri-Kansas City,2/20/2016,Away,1.230769231,-4.923076923,-3.692307692,-3.307692308,0.076923077,-0.269230769,-0.461538462,-0.346153846,0.004229886,-0.004969659,0.004810111,-0.041010713,0.010996347,0.025678553,-1,1,-0.038461538,0.083162342,Western Athletic,Loss,Expected,0.024492002,-16.51341462
Missouri-Kansas City,1/7/2016,Home,-0.564102564,-3.148717949,-3.712820513,-3.492307692,-0.215384615,1.692307692,-1.841025641,4.933333333,-0.009170343,0.002452612,-0.027704356,0.02585034,0.016153973,0.102532479,1,1,0.005128205,0.453025431,Western Athletic,Win,Expected,0.240981978,37.95835515
Missouri-Kansas City,12/23/2015,Neutral,-3.277777778,-4.138888889,-7.416666667,-1.805555556,-3.805555556,-1.388888889,3.166666667,-4,-0.008540812,-0.052593947,0.094031532,-0.012195122,-0.089480416,0.115584117,1,2,-0.083333333,0.225652383,Western Athletic,Loss,Expected,0.034962861,-55.5228383
Missouri-Kansas City,12/19/2015,Home,9.3,23.4,32.7,13.3,6.2,3.5,14.3,21.6,0.450704225,0.489361702,0.375,0.671361502,1.033845279,1.056598407,6,4,0.6,0.061648746,Western Athletic,Win,Expected,0.055695391,8.438412029
Missouri-Kansas City,11/13/2015,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Western Athletic,Loss,Expected,0.005297075,0
Missouri-Kansas City,2/18/2016,Away,-0.324615385,-3.363076923,-3.687692308,-3.516923077,-0.541538462,0.34,1.48,2.023076923,-0.03115942,-0.026876078,-0.015159735,-0.022826134,-0.082092244,0.099502765,-12,11,-0.446153846,0.168184008,Western Athletic,Loss,Expected,0.219307082,-169.4887924
Missouri-Kansas City,1/30/2016,Home,-2.109730849,-0.142857143,-2.252587992,-1.242236025,-2.225672878,-0.577639752,-1.074534161,-1.310559006,0.044719484,0.041548724,0.036100983,0.007925393,0.078513684,0.023104445,4,-6,0.207039337,-0.065617582,Western Athletic,Win,Expected,0.087900897,82.71857934
Missouri-Kansas City,3/11/2016,Neutral,-1.433333333,-5.633333333,-7.066666667,-3.033333333,1.966666667,-1.733333333,-0.633333333,4.9,-0.040278288,-0.061120262,0.036787943,-0.004238907,-0.052776722,0.117897183,-10,10,-0.333333333,0.094203412,Western Athletic,Loss,Expected,0.241313333,-167.7810059
Missouri-Kansas City,11/25/2015,Home,10.5,23.5,34,13.75,7.75,3.5,15.25,27,0.422594142,0.443661972,0.391752577,0.686046512,1.022571819,1.03625171,2,2,0.5,0.007936508,Western Athletic,Win,Expected,0.019290076,5.425007966
Missouri-Kansas City,1/9/2016,Home,-2.571428571,-0.571428571,-3.142857143,-3.1875,-1.285714286,-2.339285714,1.321428571,-1.366071429,-0.018705036,-0.020305708,0.015663091,0.012149154,-0.050611906,0.088389528,-1,3,-0.142857143,0.22504808,Western Athletic,Loss,Expected,0.073993477,-54.84566688
Missouri-Kansas City,11/17/2015,Away,3,-7,-4,-3,-4,-3.5,0,5,-0.095100069,-0.253314002,0.113346228,-0.022222222,-0.094412526,0.221030122,0,0,0,0,Western Athletic,Loss,Expected,0.054391942,-16.0609918
Missouri-Kansas City,11/15/2015,Home,12,24,36,13,10,1,15,20,0.322580645,0.210526316,0.5,0.545454545,0.83573487,1.095100865,0,1,0,0,Western Athletic,Win,Upset,0.408746181,-10.15183364
Missouri-Kansas City,1/14/2016,Away,-3.183823529,-5.382352941,-8.566176471,-2.014705882,2.669117647,-1.301470588,0.801470588,4.852941176,-0.029563134,-0.046200086,0.041491973,-0.011459027,-0.07191433,0.079649127,-1,2,-0.091911765,0.116272841,Western Athletic,Loss,Expected,0.2401343,-74.08763892
Missouri-Kansas City,12/5/2015,Away,-1.571428571,-2.714285714,-4.285714286,-5.857142857,-0.714285714,-1.142857143,3,4.714285714,-0.024943311,-0.045857143,0.009067416,-0.039264981,-0.10218773,0.071426625,0,0,0,0.025324166,Western Athletic,Loss,Expected,0.011991735,-36.10678275
Missouri-Kansas City,12/12/2015,Home,-1.047619048,2.380952381,1.333333333,-1.777777778,1.111111111,-1.952380952,2.079365079,2.476190476,-0.06016731,-0.124921637,0.051415746,-0.07258375,-0.130727874,-0.021230361,1,1,-0.015873016,0.133630052,Western Athletic,Win,Upset,0.133317976,-5.901649784
Missouri-Kansas City,2/6/2016,Away,0.459627329,-2.039337474,-1.579710145,-2.919254658,-0.35610766,1.306418219,-1.84679089,3.759834369,-0.004948529,0.004836231,-0.019718599,0.032541225,0.04666663,0.109152048,-2,4,-0.132505176,0.243392305,Western Athletic,Loss,Expected,0.024325533,-17.13053043
Missouri-Kansas City,1/2/2016,Away,-1.328571429,-0.142857143,-1.471428571,-4.057142857,-0.661904762,-0.39047619,0.557142857,2.157142857,-0.011640613,-0.024878155,0.002722052,0.020434471,-0.039899474,-0.036253483,3,-4,0.233333333,0.025556922,Western Athletic,Loss,Expected,0.022399163,22.71683133
Missouri-Kansas City,12/8/2015,Away,1.875,-1.375,0.5,-4.875,0.875,-0.125,1.875,0.125,-0.037383828,-0.055046063,0.003937997,-0.010752688,-0.044810891,-0.016497533,0,0,0,-0.12679381,Western Athletic,Loss,Expected,0.022063657,-13.76094962
Missouri-Kansas City,2/4/2016,Away,-2.106060606,-1.432900433,-3.538961039,-3.850649351,-1.655844156,-2.274891775,0.554112554,-0.735930736,-0.021076032,-0.023772255,0.01713829,0.028970026,-0.03642348,0.118679804,-5,6,-0.257575758,0.187009149,Western Athletic,Loss,Expected,0.196996406,-134.4989455
Missouri-Kansas City,12/1/2015,Home,-0.380952381,1.595238095,1.214285714,3.142857143,2.142857143,1.761904762,1.904761905,5.142857143,-0.00266212,-0.037037037,0.033935743,0.038249094,-0.005421114,-0.118670757,2,-3,0.380952381,-0.026963241,Western Athletic,Win,Expected,0.015769092,44.71734617
Missouri-Kansas City,3/5/2016,Away,-1.076190476,-0.178571429,-1.254761905,-0.642857143,-2.042857143,-0.097619048,-0.514285714,-0.669047619,0.039765694,0.030728921,0.045144822,0.024971327,0.088398097,0.012472634,6,-8,0.223809524,-0.0558421,Western Athletic,Win,Expected,0.274326118,108.5401289
Missouri-Kansas City,12/22/2015,Away,-4.736363636,-5.009090909,-9.745454545,-2.009090909,-2.018181818,-1.645454545,3.281818182,2.554545455,-0.064999233,-0.077423775,-0.01122369,-0.006208328,-0.224734078,0.227639672,-2,3,-0.263636364,0.096931756,Western Athletic,Loss,Expected,0.045190172,-104.8877529
Missouri-Kansas City,1/16/2016,Away,2.111111111,-1.722222222,0.388888889,-3.611111111,1.666666667,-0.333333333,1.166666667,2.388888889,-0.006664454,-0.026059292,0.027859368,0.016786064,0.026719688,-0.073442926,3,-3,0.166666667,0.052719885,Western Athletic,Loss,Expected,0.005650452,69.70341787
Missouri-Kansas City,2/13/2016,Home,1.833333333,-1.625,0.208333333,-4.083333333,1,0.041666667,1.458333333,3.041666667,0.002266366,-0.007790958,0.019529741,0.008437271,0.035040679,-0.063415695,3,-3,0.125,-0.002294675,Western Athletic,Win,Expected,0.141751244,63.93255809
Missouri-Kansas City,11/28/2015,Home,-0.066666667,-2.033333333,-2.1,-0.233333333,0.4,0.966666667,1.433333333,3.966666667,-0.054345683,-0.081128041,-0.00744743,-0.084895833,-0.135733823,0.13301401,-3,2,-0.4,0.624312933,Western Athletic,Win,Upset,0.737810724,-69.69245375
Missouri-Kansas City,1/21/2016,Home,0.616959064,-4.833333333,-4.216374269,-2.160818713,-0.114035088,-0.926900585,-0.85380117,-1.403508772,-0.003226967,-0.022215775,0.018458909,-0.031156085,0.009270803,0.033684089,1,0,0.032163743,-0.016915899,Western Athletic,Loss,Expected,0.016581213,6.865817878
Missouri-Kansas City,12/29/2015,Away,0.125874126,-4.167832168,-4.041958042,-0.433566434,0.363636364,-1.937062937,3.356643357,2.524475524,-4.32E-05,-0.013018535,0.026702128,-0.108975257,-0.084409182,0.08327375,0,2,-0.097902098,0.413057116,Western Athletic,Loss,Expected,0.016185388,-32.60875304
Missouri-Kansas City,3/10/2016,Neutral,1.620689655,-3.896551724,-2.275862069,-2.931034483,-0.068965517,0.034482759,-0.034482759,-0.137931034,0.003992189,-0.008872719,0.009860444,-0.046560181,0.00851518,0.011302235,-1,1,-0.034482759,0.010818048,Western Athletic,Win,Expected,0.098818455,0.200684777
